Version ID : 12.8.0
________________________________________________________________________________________________________________________________________________________________________
Structure eigenanalysis output
________________________________________________________________________________________________________________________________________________________________________
Time : 19:28:39
Date : 28:02.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
Mode nr:144:   3.35205E+01    3.37093E+01    6.63981E+01
Mode nr:145:   3.35328E+01    3.37212E+01    6.63394E+01
Mode nr:146:   3.28453E+01    3.37407E+01    1.43786E+02
Mode nr:147:   3.47214E+01    3.57843E+01    1.52002E+02
Mode nr:148:   3.47447E+01    3.58147E+01    1.52435E+02
Mode nr:149:   3.47916E+01    3.58509E+01    1.51610E+02
Mode nr:150:   3.60144E+01    3.71257E+01    1.52583E+02
Mode nr:151:   3.73330E+01    3.73343E+01    5.26033E+00
Mode nr:152:   3.81728E+01    3.84584E+01    7.64249E+01
Mode nr:153:   3.81788E+01    3.84669E+01    7.67593E+01
Mode nr:154:   3.81910E+01    3.84791E+01    7.67354E+01
Mode nr:155:   3.74612E+01    3.88468E+01    1.66313E+02
Mode nr:156:   3.75025E+01    3.88796E+01    1.65745E+02
Mode nr:157:   3.77052E+01    3.94751E+01    1.86032E+02
Mode nr:158:   3.77162E+01    3.94859E+01    1.85999E+02
Mode nr:159:   3.77192E+01    3.94912E+01    1.86103E+02
Mode nr:160:   4.01885E+01    4.19154E+01    1.78497E+02
Mode nr:161:   4.08652E+01    4.23487E+01    1.64848E+02
Mode nr:162:   4.10114E+01    4.24754E+01    1.63543E+02
Mode nr:163:   4.15604E+01    4.27405E+01    1.46624E+02
Mode nr:164:   4.25835E+01    4.30508E+01    9.23204E+01
Mode nr:165:   4.25966E+01    4.30641E+01    9.23241E+01
Mode nr:166:   4.25996E+01    4.30666E+01    9.22812E+01
Mode nr:167:   4.27068E+01    4.35975E+01    1.26359E+02
Mode nr:168:   4.27128E+01    4.35982E+01    1.25985E+02
Mode nr:169:   4.49325E+01    4.49351E+01    6.70845E+00
Mode nr:170:   4.32459E+01    4.51404E+01    1.80116E+02
Mode nr:171:   4.32349E+01    4.51490E+01    1.81009E+02
Mode nr:172:   4.50988E+01    4.63128E+01    1.42917E+02
Mode nr:173:   4.51324E+01    4.63703E+01    1.44209E+02
Mode nr:174:   4.61125E+01    4.65900E+01    8.97253E+01
Mode nr:175:   4.61602E+01    4.66353E+01    8.94645E+01
Mode nr:176:   4.61579E+01    4.66356E+01    8.97049E+01
Mode nr:177:   4.61043E+01    4.72614E+01    1.38185E+02
Mode nr:178:   4.51415E+01    4.76946E+01    2.02815E+02
Mode nr:179:   4.77042E+01    5.06537E+01    2.11275E+02
Mode nr:180:   4.77484E+01    5.06925E+01    2.11008E+02
Mode nr:181:   5.01786E+01    5.16982E+01    1.51218E+02
Mode nr:182:   5.01981E+01    5.17165E+01    1.51134E+02
Mode nr:183:   4.71692E+01    5.21105E+01    2.67058E+02
Mode nr:184:   5.06316E+01    5.21424E+01    1.50155E+02
Mode nr:185:   0.00000E+00    5.24307E+01    6.28319E+02
Mode nr:186:   0.00000E+00    5.24307E+01    6.28319E+02
Mode nr:187:   0.00000E+00    5.24383E+01    6.28319E+02
Mode nr:188:   0.00000E+00    5.24491E+01    6.28319E+02
Mode nr:189:   0.00000E+00    5.24492E+01    6.28319E+02
Mode nr:190:   0.00000E+00    5.24664E+01    6.28319E+02
Mode nr:191:   0.00000E+00    5.24946E+01    6.28319E+02
Mode nr:192:   0.00000E+00    5.24951E+01    6.28319E+02
Mode nr:193:   0.00000E+00    5.25307E+01    6.28319E+02
Mode nr:194:   0.00000E+00    5.25438E+01    6.28319E+02
Mode nr:195:   0.00000E+00    5.25447E+01    6.28319E+02
Mode nr:196:   0.00000E+00    5.25903E+01    6.28319E+02
Mode nr:197:   0.00000E+00    5.26189E+01    6.28319E+02
Mode nr:198:   0.00000E+00    5.26228E+01    6.28319E+02
Mode nr:199:   0.00000E+00    5.26651E+01    6.28319E+02
Mode nr:200:   0.00000E+00    5.27340E+01    6.28319E+02
Mode nr:201:   0.00000E+00    5.27344E+01    6.28319E+02
Mode nr:202:   0.00000E+00    5.27666E+01    6.28319E+02
Mode nr:203:   0.00000E+00    5.28467E+01    6.28319E+02
Mode nr:204:   0.00000E+00    5.28471E+01    6.28319E+02
Mode nr:205:   0.00000E+00    5.28597E+01    6.28319E+02
Mode nr:206:   0.00000E+00    5.29766E+01    6.28319E+02
Mode nr:207:   0.00000E+00    5.29794E+01    6.28319E+02
Mode nr:208:   0.00000E+00    5.30267E+01    6.28319E+02
Mode nr:209:   0.00000E+00    5.31625E+01    6.28319E+02
Mode nr:210:   0.00000E+00    5.31683E+01    6.28319E+02
Mode nr:211:   5.32335E+01    5.32376E+01    7.76177E+00
Mode nr:212:   0.00000E+00    5.33159E+01    6.28319E+02
Mode nr:213:   0.00000E+00    5.34459E+01    6.28319E+02
Mode nr:214:   0.00000E+00    5.34547E+01    6.28319E+02
Mode nr:215:   0.00000E+00    5.34862E+01    6.28319E+02
Mode nr:216:   4.82096E+01    5.36025E+01    2.74667E+02
Mode nr:217:   0.00000E+00    5.37194E+01    6.28319E+02
Mode nr:218:   0.00000E+00    5.37209E+01    6.28319E+02
Mode nr:219:   4.99365E+01    5.37496E+01    2.32436E+02
Mode nr:220:   0.00000E+00    5.38860E+01    6.28319E+02
Mode nr:221:   4.86565E+01    5.39079E+01    2.70495E+02
Mode nr:222:   0.00000E+00    5.40979E+01    6.28319E+02
Mode nr:223:   0.00000E+00    5.41042E+01    6.28319E+02
Mode nr:224:   0.00000E+00    5.41689E+01    6.28319E+02
Mode nr:225:   0.00000E+00    5.42533E+01    6.28319E+02
Mode nr:226:   0.00000E+00    5.42578E+01    6.28319E+02
Mode nr:227:   0.00000E+00    5.44685E+01    6.28319E+02
Mode nr:228:   0.00000E+00    5.45311E+01    6.28319E+02
Mode nr:229:   0.00000E+00    5.45457E+01    6.28319E+02
Mode nr:230:   0.00000E+00    5.46104E+01    6.28319E+02
Mode nr:231:   0.00000E+00    5.48220E+01    6.28319E+02
Mode nr:232:   0.00000E+00    5.48274E+01    6.28319E+02
Mode nr:233:   0.00000E+00    5.49686E+01    6.28319E+02
Mode nr:234:   0.00000E+00    5.53384E+01    6.28319E+02
Mode nr:235:   0.00000E+00    5.53483E+01    6.28319E+02
Mode nr:236:   0.00000E+00    5.56500E+01    6.28319E+02
Mode nr:237:   5.14719E+01    5.56827E+01    2.39689E+02
Mode nr:238:   5.15356E+01    5.57507E+01    2.39666E+02
Mode nr:239:   0.00000E+00    5.58264E+01    6.28319E+02
Mode nr:240:   0.00000E+00    5.58333E+01    6.28319E+02
Mode nr:241:   0.00000E+00    5.61261E+01    6.28319E+02
Mode nr:242:   0.00000E+00    5.69223E+01    6.28319E+02
Mode nr:243:   0.00000E+00    5.69333E+01    6.28319E+02
Mode nr:244:   0.00000E+00    5.73615E+01    6.28319E+02
Mode nr:245:   0.00000E+00    5.73897E+01    6.28319E+02
Mode nr:246:   0.00000E+00    5.73945E+01    6.28319E+02
Mode nr:247:   5.72259E+01    5.82602E+01    1.17865E+02
Mode nr:248:   5.72309E+01    5.82651E+01    1.17855E+02
Mode nr:249:   5.72381E+01    5.82723E+01    1.17846E+02
Mode nr:250:   0.00000E+00    5.87334E+01    6.28319E+02
Mode nr:251:   5.83080E+01    5.88861E+01    8.78220E+01
Mode nr:252:   5.83099E+01    5.88908E+01    8.80299E+01
Mode nr:253:   5.93402E+01    5.93666E+01    1.87256E+01
Mode nr:254:   0.00000E+00    5.93785E+01    6.28319E+02
Mode nr:255:   0.00000E+00    5.93888E+01    6.28319E+02
Mode nr:256:   5.56669E+01    5.95505E+01    2.23189E+02
Mode nr:257:   0.00000E+00    5.95685E+01    6.28319E+02
Mode nr:258:   5.42938E+01    5.98112E+01    2.63582E+02
Mode nr:259:   5.56676E+01    5.98490E+01    2.30731E+02
Mode nr:260:   5.56713E+01    5.98564E+01    2.30816E+02
Mode nr:261:   0.00000E+00    6.12222E+01    6.28319E+02
Mode nr:262:   0.00000E+00    6.12222E+01    6.28319E+02
Mode nr:263:   7.36095E-06    6.12335E+01    6.28319E+02
Mode nr:264:   0.00000E+00    6.12505E+01    6.28319E+02
Mode nr:265:   0.00000E+00    6.12505E+01    6.28319E+02
Mode nr:266:   0.00000E+00    6.12776E+01    6.28319E+02
Mode nr:267:   4.76574E-07    6.13179E+01    6.28319E+02
