Version ID : 12.8.23-138-g12c0bdd-dirty
________________________________________________________________________________________________________________________________________________________________________
Body eigenanalysis output
In the analysis is assumed that the body is rigidly connected at the first node
and completely free in the last node
________________________________________________________________________________________________________________________________________________________________________
Time : 13:28:48
Date : 21:03.2023
________________________________________________________________________________________________________________________________________________________________________
Results:         fd [Hz]       fn [Hz]       log.decr [%]
________________________________________________________________________________________________________________________________________________________________________
Body data for body number : 1 with the name :monopile
Mode nr: 25:   0.00000E+00    5.43792E+03    6.28319E+02
Mode nr: 26:   0.00000E+00    1.20560E+04    6.28319E+02
Mode nr: 27:   0.00000E+00    1.46883E+04    6.28319E+02
Mode nr: 28:   0.00000E+00    2.07996E+04    6.28319E+02
Mode nr: 29:   0.00000E+00    3.73398E+04    6.28319E+02
Mode nr: 30:   0.00000E+00    4.85850E+04    6.28319E+02
Mode nr: 31:   0.00000E+00    6.52792E+04    6.28319E+02
________________________________________________________________________________________________________________________________________________________________________
Body data for body number :13 with the name :blade1_5
Mode nr:  1:   3.25936E+01    3.42979E+01    1.95603E+02
Mode nr:  2:   4.61366E+01    4.88896E+01    2.07868E+02
Mode nr:  3:   0.00000E+00    5.25238E+01    6.28319E+02
Mode nr:  4:   0.00000E+00    5.27621E+01    6.28319E+02
Mode nr:  5:   0.00000E+00    5.43689E+01    6.28319E+02
Mode nr:  6:   0.00000E+00    5.73189E+01    6.28319E+02
Mode nr:  7:   0.00000E+00    6.13900E+01    6.28319E+02
Mode nr:  8:   0.00000E+00    6.19752E+01    6.28319E+02
Mode nr:  9:   6.43861E+01    6.45049E+01    3.81062E+01
Mode nr: 10:   0.00000E+00    7.11988E+01    6.28319E+02
Mode nr: 11:   0.00000E+00    7.40055E+01    6.28319E+02
Mode nr: 12:   0.00000E+00    7.50294E+01    6.28319E+02
Mode nr: 13:   0.00000E+00    7.89322E+01    6.28319E+02
Mode nr: 14:   0.00000E+00    8.29955E+01    6.28319E+02
Mode nr: 15:   1.58696E+01    1.06130E+02    6.21254E+02
Mode nr: 16:   4.73734E+01    1.37924E+02    5.90093E+02
Mode nr: 17:   1.66938E+02    1.68119E+02    7.43404E+01
Mode nr: 18:   2.70511E+02    2.74271E+02    1.03682E+02
Mode nr: 19:   0.00000E+00    4.20783E+02    6.28319E+02
Mode nr: 20:   0.00000E+00    6.65457E+02    6.28319E+02
Mode nr: 21:   0.00000E+00    6.83938E+02    6.28319E+02
Mode nr: 22:   0.00000E+00    1.05984E+03    6.28319E+02
Mode nr: 23:   0.00000E+00    1.45053E+03    6.28319E+02
Mode nr: 24:   0.00000E+00    3.42338E+03    6.28319E+02
Mode nr: 25:   0.00000E+00    4.72085E+03    6.28319E+02
Mode nr: 26:   0.00000E+00    7.46240E+03    6.28319E+02
Mode nr: 27:   0.00000E+00    9.60050E+03    6.28319E+02
Mode nr: 28:   0.00000E+00    1.62394E+04    6.28319E+02
Mode nr: 29:   0.00000E+00    2.03098E+04    6.28319E+02
